,Feature,ExcessCorr
0,DU_l/FI,0.15348260566293107
1,DU_l/EP,0.1455292867623542
2,DU_l*AR,0.14357229895847287
3,AR_l*DU_l,0.14031195440010769
4,DU_l/CC,0.13909073186534968
5,DU_l*FR_l,0.13562864302935482
6,DU_l*DV_l,0.13500475330470305
7,DU_l*FE_l,0.13386487872179959
8,DU_l*GI_l,0.13354936026110917
9,DI_l*DU_l,0.13352544150589618
10,DU_l/AY,0.132869184772495
11,EH_l/GL,0.13273973557174373
12,FE/DA_2,0.13047146937295778
13,DU_l/DN,0.12977419667466414
14,BC_l*DU_l,0.1283497238828095
15,DU_l*FL_l,0.12774712637885519
16,DU_l*BN,0.12697374713031045
17,FD_l/GL,0.12663227965224488
18,BN_l*DU_l,0.12654050426775504
19,DU_l*EB_l,0.12477442573555075
20,CD_l*DU_l,0.12455333863450488
21,BP_l*DU_l,0.12437492638415645
22,BD_l*DU_l,0.12428261932215398
23,DU_l*EL_l,0.12409402395911368
24,DU_l*EJ,0.12395669235375611
25,DU_l*EJ_l,0.12395669235375567
26,DU_l*DV,0.12302499696355684
27,CL_l*DU_l,0.12266405575108688
28,AH_l*DU_l,0.12255548591913148
29,DU_l/AH,0.12247932493117775
30,BQ_l*DU_l,0.12016666827394577
31,DU_l/DH,0.11868435217382528
32,DL_l*DU_l,0.11857499690245962
33,DU_l*GB_l,0.1178118308463843
34,CS_l*DU_l,0.11759792418021778
35,DU_l/DA,0.11753998133770474
36,DU_l/CH,0.11731615632512649
37,BZ_l*DU_l,0.11716074452143277
38,DE_l*DU_l,0.11604126606271231
39,DU_l/CS,0.1160391251686761
40,DU_l*GE_l,0.11558908708952637
41,DU_l*GH_l,0.115416060267971
42,DU_l/GE,0.11455765327927528
43,DU_l*EP_l,0.11431124344578697
44,DU_l*GF_l,0.11429210365137962
45,DU_l*EG_l,0.11414196070690313
46,DU_l*DY_l,0.11331257012782411
47,BC_l/DE,0.11309340585219588
48,CW_l*DU_l,0.11221960554796931
49,CF_l*DU_l,0.11195406648440356
50,DU_l/FC,0.11057663318366484
51,AM_l*DU_l,0.10981153567129831
52,DN_l*DU_l,0.10963213659605728
53,CB_l*DU_l,0.10942935857841488
54,BR_l*DU_l,0.10924176829128346
55,DU_l/BN,0.10893449286589646
56,DU_l/GH,0.10879247359308308
57,DU_l*BD,0.1072732376495206
58,DU_l*EU_l,0.10698266708227405
59,DU_l/DV,0.10643417297431762
60,AZ_l*DU_l,0.10637615031661218
61,CU_l*DU_l,0.10581376414654287
62,DU_l/CL,0.10530904870232685
63,DA_l*DU_l,0.10504435663320957
64,AF_l*DU_l,0.1048996484943533
65,DU_l*CD,0.1045045016800921
66,DU_l*EB,0.10384938820981546
67,DU_l*FI_l,0.10339392834500771
68,DU_l/BD,0.10149257118784571
69,DU_l*FC_l,0.10141300989496027
70,AX_l*DU_l,0.10128524045547294
71,DU_l/AX,0.10119650526813445
72,EB_l/DA,0.10107862920661813
73,DU/FD_l,0.09702951195843976
74,CD/CR,0.09523434028537095
75,DU_l/GB,0.09330677359845838
76,AR/DE,0.09226968635911423
77,CC_l*DU_l,0.09086156993212763
78,AB/DE,0.09080249049254072
79,FE_l/DA,0.0908015576100669
80,BN/DA,0.08994629979784173
81,DU_l*CS,0.08941504007822701
82,BN_2/DA,0.08807204375036916
83,AB_l/DE,0.08791869059288265
84,DU_l*EL,0.0873605990432417
85,DU_l*DL,0.08647479709542777
86,FD_l*FR_l,0.08626531108393054
87,DU_l*GI,0.0856420486547021
88,DU_l*GB,0.08525901836120736
89,BC_l/DA,0.08498793219359872
90,BP_l/DA,0.08476593960417979
91,DU_l/BZ,0.08446367421513434
92,DU_l/CD,0.08419253881993308
93,CH_l*DU_l,0.08411061507469056
94,EB/DA,0.08408127016366489
95,DU_l/AR,0.08340626579589441
96,DU_l*CH,0.08326646673988253
97,DU_l*CU,0.08180574710487437
98,DU_l*CC,0.0815403601550451
99,FE/DA,0.08099950083805459
100,DU_l*AH,0.08073303679824168
101,BC_l/EP,0.0805830758936723
102,BN/DA_l,0.0805487547211513
103,DV_l/DA,0.08035958414324863
104,CD_l/DA,0.08013372829901974
105,BN_l/DA,0.07983205182563172
106,EB/DE,0.07973198788409505
107,DU_l*GH,0.07955710626003856
108,CD/CR_l,0.07950339372946885
109,BZ_l/DA,0.07877861064765838
110,DU_l/BP,0.07876166120326761
111,EH_l/FI,0.07841051963786683
112,EL_l/DA,0.0781344124183013
113,AX_l/DA,0.07809761720241454
114,DY_l/DA,0.07758757097700165
115,BC_l*DY_l,0.076756235667715
116,DU_l/EB,0.07589728939948914
117,DH_l*DU_l,0.0758279895712261
118,AB_l*FE,0.07556082598644517
119,AR_l/DE,0.07534967193811312
120,FR_l/DE,0.07445677594004485
121,AR_l/DA,0.0743211960886062
122,DU_l/CR,0.07362998334883933
123,DU_l/AZ,0.07332987211102879
124,DU_l/AB,0.0728638971810015
125,CS_l/DA,0.07277615033778628
126,BQ_l/DA,0.0726552659780116
127,EB_l/DE,0.07248687965410772
128,FR_l/DA,0.07225260063126132
129,DU_l*DI,0.07223264642410865
130,EH_l*FR_l,0.07215163464992677
131,DU_l*AX,0.07203767426763791
132,AM_l/DA,0.071864546867762
133,AH_l/DA,0.07123296483058546
134,AF/DA,0.07082072829276513
135,EG_l/DA,0.07081059259314026
136,DU_l*CW,0.07074851870739099
137,BZ/DE_2,0.0705795268562299
138,BC_l*CD_l,0.07053718646798374
139,DY_l/DE,0.07037729685207283
140,DU_l*FI,0.07000560558983163
141,BC_l*FL_l,0.06991872594935647
142,DU_l*AZ,0.06962529424257588
143,EH_l/DN,0.06934752523177154
144,CR_l*DU_l,0.06931609866174143
145,AX/DE,0.06912033231468814
146,AX_l*BC_l,0.06851241964918628
147,EB/DA_2,0.06848990668581098
148,DU_l/DF,0.06838687993378892
149,BD_l/DA,0.06825655745653658
150,DF_l/DE,0.06811446431652857
151,EP_l/DA,0.06736541845034355
152,BC_l*FD_l,0.06725001187273477
153,DU_l*FD_l,0.06708528190162102
154,DN_l/DA,0.06699243626896724
155,BZ_l/DE,0.0661903696351395
156,CL_l/DA,0.06612662479369463
157,AX_l/DE,0.06603102487019055
158,BC_l/CC,0.06588188003242237
159,DU_l*BP,0.06584105061130291
160,AB_l*DU_l,0.06578157781049807
161,GH_l/DA,0.06578080492867378
162,AB_l/DA,0.06575897744037743
163,CL_l*EH_l,0.06539502507703301
164,DV_l*EH_l,0.0653685829934251
165,BC_l*BN,0.06520751439675884
166,AR/DE_2,0.06483672375621372
167,BC_l*EH_l,0.06470351656309359
168,EH_l*DV,0.06437022097913989
169,EL/DA,0.06430837622449452
170,DU_l*DN,0.06415915969067745
171,BC_l*BP_l,0.06410012920105089
172,EH_l/EP,0.06408268066969558
173,DV/DE,0.06399875740613706
174,BC_l/CS,0.06389151373789842
175,BC_l/AY,0.06384271250381368
176,DV/DA,0.06374652371515899
177,BP/DA_2,0.06341491036862174
178,GI_l/DA,0.06338839648536615
179,BC_l*EL_l,0.0633578579283176
180,DU_l*DH,0.0632636537167198
181,BN_2/DE,0.0630084723604839
182,EL_l/DE,0.06295202207048661
183,CD/DE,0.06284057072042357
184,GB_l/DA,0.06263699092948452
185,BC_l*GH_l,0.06258155200499582
186,AH/DE,0.062435132958640706
187,CD/CC_2,0.062426433168488456
188,DV_l/DE,0.06226774063445154
189,AM_l/DE,0.062148650456380745
190,DU_l*DY,0.061639496746066474
191,AX/DA,0.06163833466422028
192,DU/DN_2,0.061211120254476004
193,FE/DE,0.061160384228328674
194,CH_l/DE,0.06112352097296241
195,EH_l/AH,0.061120783388017734
196,CH/DE,0.06086884323299089
197,AH_l/DE,0.060795066036196256
198,AB/EE_l,0.060724629719830614
199,DU_l*EE_l,0.06065653221656517
200,DU_l/DL,0.06052033937587864
201,EH_l/CC,0.060454611166943166
202,FD_l/CC,0.0602185181313894
203,AZ_l/DA,0.06017181054771302
204,DU_l*DA,0.06004762854388482
205,BC_l*GI_l,0.05994563204383036
206,AB*FE,0.05978576945330133
207,FE*AB,0.05978576945330133
208,BP/DA,0.0597186942190657
209,FL_l*FR_l,0.05963076044639486
210,BC_l*CD,0.05958164581646345
211,CL_l/DE,0.05937009604563983
212,GH_l/DE,0.05901194667899506
213,CC_l/DF,0.05880959259659962
214,DI_l/DA,0.05863946788472292
215,AR_l*EH_l,0.05861474162851769
216,EH_l/CS,0.0585623171780807
217,GH/DE,0.05845777840201934
218,BC_l*AF,0.058431376765183576
219,DF_l*DU_l,0.05836721026048189
220,DU_l/DE,0.05827928701462179
221,BR_l/DA,0.05779132857877507
222,DF_l*FE,0.05778829611358531
223,BQ/DA,0.05755620634893498
224,BC_l*EG_l,0.05747352147306461
225,BN/DE_l,0.0574653783816659
226,EH_l/AY,0.057423052207262064
227,BC_l*BR_l,0.057335069059184236
228,EL/DE,0.05709427321624846
229,GI_l/DE,0.057000454470531516
230,BC_l*BD_l,0.056834543310035755
231,EH_l/CH,0.05666589447150699
232,BP_l*EH_l,0.05665094116789896
233,BD_l*EH_l,0.05662881725794768
234,BD_l/DE,0.056579256771785776
235,CF_l/DE,0.05639025216426558
236,AR_l/CC,0.05638555463761823
237,BC_l*GB_l,0.05633993019986739
238,DL_l/DA,0.05600649038437375
239,DU_l*EP,0.0559298460935493
240,EH_l*EJ_l,0.05590844754915184
241,EH_l*EJ,0.05590844754915184
242,DU/FL,0.05586813059136471
243,FC_l/DA,0.05576495952057768
244,AF/DH,0.055749856480199575
245,CD_l*EH_l,0.05554010221060438
246,DY_l/CC,0.05541455225474953
247,DE_l*EH_l,0.05535646248765606
248,AB_l*BQ_l,0.05527633648432087
249,FL_l/CR,0.05505281029692436
250,AF/DH_l,0.05505142603158765
251,DY_l*FR_l,0.05498300351272978
252,DV_2/GL,0.05481596188633801
253,DV/DA_2,0.05478558743467127
254,EH_l/GH,0.054774839734390075
255,BP_l/DE,0.05472429232720212
256,FD_l/FI,0.054640471610098176
257,CD_l/DE,0.05459863407421923
258,BR_l/DE,0.05450419496960341
259,EH_l/DF,0.05449000045441666
260,DU_l*CR,0.054469850652267685
261,DL_l*EH_l,0.0544491903886312
262,BN/DE,0.05439585684655902
263,DF_l/CB,0.054289581291923024
264,FL*FE,0.054278582598687806
265,FE*FL,0.054278582598687806
266,CU_l*EH_l,0.054269578127362224
267,DU/BP_2,0.05426685946099177
268,BC_l*DN_l,0.05424267323959211
269,FR_l/EP,0.054185730802503426
270,EH_l*GI_l,0.054140836860942156
271,EG_l/DE,0.05409454097052866
272,EH_l/DA,0.054090079067279404
273,EH_l*EL_l,0.05400157635590044
274,BR_l*EH_l,0.053968063443064436
275,AH_l*EH_l,0.053903789456391966
276,EP_l/DE,0.053889000392489
277,CF_l*EH_l,0.053667775198248745
278,EB_l/CC,0.053620188622654386
279,DY/CC_2,0.05356720601928408
280,EB_l*EH_l,0.05333487167693519
281,BQ/DH,0.05331750153621677
282,EH_l*GB_l,0.05329504178485379
283,AX/DA_2,0.053120667071601194
284,EH_l*BD,0.052834122755747386
285,CS_l/DE,0.05281467034295843
286,BC_l*BN_l,0.05281153558581252
287,CS_l*EH_l,0.052752825956220765
288,DY_l*EH_l,0.05274339929662226
289,DN_l/DE,0.05268019150092627
290,EH_l*GF_l,0.052295606793624515
291,BC_l*FR_l,0.05223678152255338
292,BC_l*BQ_l,0.052215725929220455
293,EB_l*FR_l,0.052204456299570504
294,EH_l*EP_l,0.05215344787837357
295,EH_l/GE,0.05198162105166227
296,CW_l*EH_l,0.05194618934701955
297,AR_l*FR_l,0.05171854558947275
298,DE_l/AR,0.051676628852227284
299,CD*FE,0.051640834456701465
300,FE*CD,0.051640834456701465
301,CF_l/DA,0.05157606804184252
302,EH_l*CD,0.0514407204004027
303,FL_l*FE,0.05121107222413803
304,CD/DA,0.051113050696031975
305,BC_l*BZ_l,0.05095402752126973
306,EB/DE_2,0.0508856848705033
307,EG_l*EH_l,0.05085794911195062
308,BQ/DH_l,0.050817839978594084
309,EH_l/FC,0.05073125330910639
310,AB/EE,0.05070019440129073
311,BC_l*EB_l,0.05060966639760015
312,EH_l*GH_l,0.05059239438857358
313,CC_l*EH_l,0.05041648552486438
314,AR/EP,0.050369071090434606
315,EH_l*GE_l,0.05033638866770728
316,CL/DE,0.050309680718478016
317,DN/CC_2,0.05023372604624906
318,FC_l/DE,0.05022642671614067
319,BC/BD,0.050189037816142
320,EP/DA_2,0.05009130552282591
321,BC_l/EE,0.049987786215441775
322,FR_l/GL,0.049944533125515514
323,EH_l*BN,0.04992830736329073
324,DU_l*AB,0.04992172715841475
325,GB_l/DE,0.049897922123560944
326,EH_l/AX,0.049897026378646646
327,BN_l*EH_l,0.04976506597603562
328,BD_2/GL,0.04975243954141241
329,CC/DF_2,0.04973238534211525
330,EH/DN_2,0.04970115254655982
331,BC_l*GH,0.04961005471000889
332,EP_l/DF,0.04956946189387456
333,FL_l/CC,0.049559973111059995
334,AZ_l*BC_l,0.04955435505353558
335,EH_l*CC,0.04945194331066496
336,DU_l/CU,0.0494436234712516
337,FR_l*GI_l,0.04927482940180419
338,CL/GL_l,0.0491485452775082
339,GE_l/DF,0.04902366836525038
340,CL/GL,0.04896205698547851
341,AX_l*EH_l,0.04894888803834287
342,EL/DA_2,0.04881605200845099
343,BZ_l*EH_l,0.04880337086237183
344,AM*FE_2,0.04879675297278873
345,BC_l*AX,0.04868664567569122
346,BC_l*BQ,0.04868423346522628
347,DU/AM,0.048586827036095556
348,DU/DN,0.048498207286977874
349,AB_l*BQ,0.04835918918232643
350,EH_l/GB,0.04821878768091784
351,EL_2/DA,0.04812740824158021
352,GE_l/DA,0.04802425638088782
353,BC_l/DH,0.04797772675036625
354,CC/DF,0.04797692382777298
355,DU/FR,0.04793934764543396
356,EH_l/AR,0.04793220573881719
357,FR_l*GB,0.04782491622154102
358,BC_l/DL,0.04771577654018128
359,EH_l*BP,0.04769035437242939
360,BC/DE_2,0.04763413441207639
361,DA_l*DE_l,0.04759031277940741
362,FR_l*GB_l,0.04755096844760223
363,CU_l/DF,0.04747891345851436
364,GH/CC_2,0.04746828515388305
365,DN_l/DF,0.04736774344541625
366,BN/DA_2,0.047206880385568736
367,BC_l/DV,0.047182738257490066
368,BC_l*FC_l,0.04717940558497922
369,AR_l*BC_l,0.04701417981653449
370,FD_l/EP,0.046976654181207056
371,AH_l*BC_l,0.04692455916854294
372,BC_l*GE_l,0.046884254217515624
373,DU/EL,0.046870646168859456
374,EH_l*FC_l,0.046846103571098884
375,AH/DA_2,0.04676195402334682
376,DN_l*EH_l,0.04667605785448955
377,EH_l/DV,0.04665880010359536
378,EL/CC_2,0.0466358065922091
379,EH_l*DL,0.04647965297778383
380,DE_l/DF,0.04645218686424796
381,GI_l/CC,0.04642331681564156
382,EH_l/CL,0.04637077848652906
383,EH_l/CD,0.04625300239082968
384,EH_l*FI_l,0.0461403303893392
385,DU_l*CF,0.04613100364925142
386,CS/DA_2,0.046087545901213306
387,DU/CH_2,0.04607705319228404
388,BZ_l*FR_l,0.04605666332819986
389,FL_l/DA,0.04600263218096603
390,DA_l*DL_l,0.04595295688458724
391,EH_l*AR,0.0458684156970914
392,BC_l/GE,0.045860950092544074
393,BC_l*FE_l,0.04582629970994112
394,CC_l/AR,0.04565544142995175
395,GB/CC_2,0.04564881002033725
396,EH_l*CU,0.04563536554307981
397,EL_2/DE,0.045603009512360314
398,GH_2/DE,0.045570819863955565
399,DU_l/EG,0.0454619745390806
400,FI_l/DA,0.04544635281292861
401,EH_l*FE_l,0.045439010323539655
402,CC/DF_l,0.04531423753888242
403,DN_2/GL,0.045313312882791515
404,AM_l*FE,0.045275871624356694
405,AF/CC,0.04515519431743699
406,EP/BC_l,0.045115590716223765
407,FR_l*GH_l,0.045074995832721204
408,DF_l/CS,0.04506089385432353
409,BC_l*DL_l,0.045049674699042426
410,AZ_l*EH_l,0.04480435005466223
411,AH_l/DF,0.04476260238009969
412,AX_l*FR_l,0.044710014860561365
413,BC/DE,0.044654426375384866
414,FD_l/DA,0.0445080100495385
415,CB_l*EH_l,0.04445906010185193
416,AZ_l/DE,0.044415550635214435
417,EB/EP,0.04431374468390091
418,DY/GL_l,0.04422628578906881
419,AR/EP_2,0.044188444700533146
420,EH_l/AZ,0.04400560996501222
421,DY/GL,0.04398235724601669
422,BD/DE,0.04394373468744684
423,BD/GL_l,0.04393373294827827
424,EP/DF,0.04391323189477026
425,EP/DF_l,0.04388542605157109
426,AH_l*FR_l,0.043831391875170114
427,CF_l/GL,0.04371284755859414
428,EH_l/BN,0.0436916117851586
429,BD/GL,0.04361395061668865
430,DV/GL_l,0.04356197123585486
431,AB_l*EL_l,0.04356152040467365
432,EL_l*FR_l,0.04354761275509579
433,DY/DE,0.04352073293202545
434,DV_l*FR_l,0.04348905855598231
435,GH_l/DF,0.043450473113335907
436,DV/GL,0.04339438399820057
437,EJ/CC_2,0.043382148836113424
438,AB_l/EE,0.04333417363606122
439,DN/DA_2,0.043279985357051146
440,AX_2/DE,0.043230284227373426
441,CS_l/DF,0.04319287854057675
442,EE_l/EB,0.043190243294785796
443,FR_l/DH,0.04315963010454033
444,BC_l*EU_l,0.04313736837779216
445,CL_l/GL,0.043056635711812015
446,DU_l*BQ,0.04303157379492813
447,EB/AY_l,0.042945526529094585
448,AF/CC_l,0.04286583591373126
449,EB/AY,0.042862215204002636
450,BD_l*FR_l,0.04282265714559881
451,DN/GL_l,0.04275549861441407
452,DN/GL,0.04267253979822302
453,EG_l/DF,0.042630612586279155
454,AF_l/DA,0.04247289364920041
455,BC/CC,0.042470622022675424
456,BC_l*FI_l,0.04246785411694801
457,DN/DA,0.04241645269321642
458,CC_l/EB,0.04235657699188316
459,FI/EB_2,0.04232956322384773
460,CH/DE_2,0.04231412541543641
461,EL_l/CC,0.04217022425557493
462,DU_l/DI,0.04216238111462127
463,CU/DF_2,0.04210502343374102
464,FL/CR,0.04208951364647993
465,FI_l/DE,0.04205541607129304
466,FI_l/DF,0.042028909723214075
467,EH_l/BD,0.04192424314749444
468,AM_l*BC_l,0.041870261041451855
469,EG_l*FR_l,0.04183490465126627
470,EP/DF_2,0.041805551975743524
471,CC/BC_l,0.04176571771318258
472,CR_l*DA_l,0.041675983025633835
473,FR_l*GH,0.04161495545565744
474,GH_l/CC,0.04145523270694328
475,DU_l/AM,0.04144191997381673
476,BN_l/DE,0.04141826116868288
477,CC/BC,0.041391221014268766
478,EH_l*GB,0.04136108740153888
479,AR/CS,0.041329834859320194
480,DF_l*EL,0.0413111217510613
481,AR/EE,0.041206667335745094
482,CC_l/BC,0.04119560704622118
483,DN/DE,0.04114555835572572
484,FR_l/CS,0.041094935447581374
485,GF_l/AR,0.0410909870264133
486,FD/GL_2,0.041080863182883925
487,DE_l/EB,0.04096089270810633
488,DV_l/GL,0.04091080363944991
489,GF_l/DF,0.04089841516198113
490,DI/CC,0.040898264174812016
491,EH_l*AX,0.04087513559887102
492,BZ/DE,0.04079540179172089
493,BR_l*FR_l,0.04078082457428295
494,FD_l/DE,0.04070212311352707
495,DE_l*DL_l,0.040678335618861916
496,GI/CC_2,0.040670142573615654
497,EG_l/CC,0.04066360110490806
498,DY_l/GL,0.04060536129148624
499,BC_l*EL,0.040600144297858874
500,AX/CC_2,0.040589266625480125
501,EE_l/AR,0.040568116028369426
502,FR_l/AY,0.040542601534976144
503,BC/AH,0.04050773492103466
504,DL_l/DE,0.040426260036565735
505,DN_l/GL,0.040382964485957885
506,DY_l*FD_l,0.040288347018140214
507,EE_l/DF,0.040263435177622514
508,FD_l/DN,0.04022883337107448
509,BC_l*DN,0.04020162360286935
510,AH_l/CC,0.04018820692694434
511,FI/GL,0.040167046774999625
512,FI/GL_l,0.040163067508391645
513,FL_l/FI,0.04007904632133751
514,EH_l/BZ,0.0400453287576548
515,CW_l/GL,0.04004304900537492
516,CL_l*FR_l,0.040038996109728275
517,DV/DE_2,0.04003422836920402
518,EH_l*CS,0.04001203989794714
519,BC_l*EP_l,0.04000851162120942
520,GH/DE_2,0.03999665409647568
521,BC_l*CF_l,0.03992983949219745
522,FI_l/GL,0.03992071302528268
523,BD_l/GL,0.03988345336585641
524,BC_l*CS_l,0.03987993271428177
525,DI/DA,0.039781732671315406
526,FE_l/DE,0.03966183353958423
527,FC_l/GL,0.03959996899948017
528,FI_l/EB,0.03957759285548734
529,EJ/GL_l,0.03957052232405326
530,AH/DE_2,0.039438637322503446
531,EJ_2/GL,0.03942535324258169
532,EJ/GL,0.03942535324258169
533,EJ_l/GL,0.03942535324258158
534,BP_l*FR_l,0.03940351150388462
535,FD_l/AH,0.039327605775194174
536,EH/GL_2,0.03930978430211956
537,DA_l*EH_l,0.039224710189599235
538,CF/DE_2,0.03921339760193798
539,CU_l/DE,0.039193878812029924
540,DU_l*FE,0.03918837465098768
541,AF/DA_l,0.039159202079646196
542,EL/EE,0.039065520690756146
543,CD_l/CC,0.03899215411200175
544,CD/CC,0.03896717462625419
545,AM/EE,0.038953024465468285
546,FE*AM,0.03888713926994889
547,AM*FE,0.03888713926994889
548,DI/CC_l,0.03887856309991457
549,FI/EB,0.03882088531894286
550,FD_l*GI_l,0.03878521159559646
551,GB_l/CC,0.03869630342959377
552,FD_l/AY,0.03864601146232438
553,FD/DN_2,0.03860001506490007
554,BC_l/AH,0.03857896272418549
555,FR_l*BD,0.03855192107300885
556,CS_l/GL,0.038541602877180274
557,DL/EB,0.038521445167480746
558,DN/DF_2,0.0385028800183531
559,AX/EE,0.038496422877748696
560,BD/CC_2,0.038460153967972095
561,DU/BC,0.038454189059415
562,AB_l/CC,0.038383593446072714
563,EP_l/GL,0.03837915664099298
564,CU/DF,0.03837035652383678
565,GE_l/EB,0.038355252909742316
566,GH_l/GL,0.03832583691499658
567,AB_l*EL,0.03831532926604492
568,EG_l/GL,0.03831474933900083
569,AR/AY,0.038295482069460804
570,AR/AY_l,0.03823609433850103
571,EJ_l*FR_l,0.0382336712398864
572,FR_l*EJ,0.03823367123988633
573,GE_l/AR,0.038221070763851304
574,AB_l*FE_l,0.0382091735599121
575,BP/DE,0.03820788708078218
576,EH_l*DY,0.03812026103533334
577,DY_2/GL,0.03810418276075234
578,DN_l/CC,0.038096713998226145
579,EL_l/DF,0.03809288297842245
580,DF_l/EE,0.038063666964046124
581,EU_l/DE,0.038013232026063555
582,DV_l/CC,0.03797851876528431
583,CW_l/DA,0.0379749934164533
584,BC/BZ,0.03786220408060738
585,FI_2/GL,0.037856980220550375
586,DU/CB,0.03782305019554036
587,CD/EE_l,0.03779094263317354
588,BC/AH_2,0.037777515976497617
589,GE_l/DE,0.03776065287578148
590,EB_l/GL,0.03771803032762326
591,DE_l/GL,0.03766500245082349
592,BP/CC_2,0.037646167184941376
593,EE_l/BC,0.0376325640853873
594,CR_l*DH_l,0.03748402457680345
595,BR_l/GL,0.037455889933512856
596,EB_l*FD_l,0.037420040989892406
597,EL_l/GL,0.037371475219195385
598,FL/CR_l,0.03727553910948354
599,AZ_l/DF,0.03723886105904248
600,AZ_l*FR_l,0.03721955253298459
601,DN_l*FR_l,0.037207949922421615
602,GF_l/DA,0.03714150514813415
603,EB/AY_2,0.037130359619762805
604,AX/EE_l,0.03710603827363042
605,EH/GE_2,0.037099117271561975
606,FC_l*FR_l,0.03705331469198346
607,BQ/DE,0.03701335122330915
608,EP/BC,0.03699461021118613
609,FL_l/DE,0.03697250647536542
610,DI/DL,0.036961604319231386
611,EL/DE_2,0.036842708206797616
612,DI/CC_2,0.036802820426995494
613,EH_l*EU_l,0.0367772391457822
614,AX_l/CC,0.036771511116385235
615,DH/DF_l,0.03673301447765028
616,DF_l*CD,0.0367170632551292
617,EP_l/AR,0.03670896935757141
618,GE_l/GL,0.036708722134048834
619,EP/EB_2,0.03667279168909847
620,DU/FL_l,0.03662763509264358
621,DF_l/EP,0.03662278059539639
622,DH_l/DF,0.03659943190386291
623,BC_l*DY,0.03658811323989785
624,EH_l*CW,0.036505390852037196
625,DE/GL,0.03649863579792494
626,GH/GL_l,0.03637857136534334
627,FC/GL,0.036362896977693904
628,DU/GB_2,0.036362090536009375
629,EU_l/DA,0.036357761442368255
630,CD_l*FR_l,0.03634884332793938
631,EH_l*EB,0.03633790550085015
632,GH/GL,0.036282995515760606
633,FI_l/AR,0.036279803175709155
634,CU/DF_l,0.03627815322438502
635,CS_l*FR_l,0.03622472990430481
636,AZ_l/GL,0.036211518456717905
637,EB_2/AY,0.036210350805650354
638,FC/GL_l,0.036170929282343334
639,CF_l*FR_l,0.03616220113925418
640,GB_l/GL,0.03615403755964012
641,BZ_l/GL,0.03615105559916037
642,CC/AR_2,0.0360734133441196
643,FE*CD_2,0.03606988215645071
644,BC_l/DN,0.03605877310257938
645,EU_l/GL,0.03597225804571304
646,DA_l/BN,0.03596922709209699
647,DF_l/CW,0.035961739658445346
648,FI_l*FR_l,0.03595470407016782
649,AR_2*EL_2,0.035927704856002024
650,EH_l*EL,0.035926912609890164
651,DE/GL_l,0.03583650741202975
652,CU/DE_2,0.035835414386954006
653,EH/GL,0.03583195772005567
654,CW_l/DE,0.03580279941527719
655,EL_2/EE,0.035594490529324174
656,AR_l/DF,0.03557620937832459
657,FD_l*BD,0.0355202974066558
658,CU_l/GL,0.0355104675074152
659,DL/BC_l,0.0354603397489486
660,CC/EB_2,0.03544801366980474
661,EL_l*FD_l,0.035447168461075165
662,DE_l*GF_l,0.03540562406942406
663,AM/EE_l,0.035397976858050594
664,CH_l*EH_l,0.03538737390923382
665,EH_l/EB,0.03538632129288257
666,DH/DF,0.03530551894174381
667,EP_l*FR_l,0.03530168598125116
668,EH_l/CR,0.035244960222531395
669,EH_l*CL,0.03522725540620752
670,BZ_l/CC,0.035180188902122156
671,DH_l*EH_l,0.035168375391049826
672,CR_l/BN,0.03512998128242618
673,FR_l*BZ,0.035025431926387886
674,BZ_l*FD_l,0.035001602284888786
675,BR/GL_l,0.034998949232547816
676,AZ/CC_2,0.03499334144257335
677,CS/DE,0.034971840470735496
678,FD/GE_2,0.0349104436711319
679,EH_l*CH,0.034777066229656685
680,AX/DE_2,0.03474838238311244
681,GI_l/GL,0.0346940877052967
682,DE_l*FI_l,0.034648410495370145
683,EH_l*CF,0.03463831658230968
684,CU_l/EB,0.034629737513268394
685,DF_l/FI,0.034609409339368236
686,CC_l/GL,0.03457507493252799
687,FR_l*GE_l,0.034562211929346665
688,EH_l/BP,0.03454610820586034
689,CS/GL_l,0.0345175415766046
690,EL/GL_l,0.034491897077942965
691,FE/DE_2,0.034491101075268954
692,CS/GL,0.03448231883818987
693,EH/DF_2,0.034454128059593074
694,EL/GL,0.03439144580687122
695,EH/GL_l,0.03438715621545901
696,DL_l/DF,0.03436991894994623
697,DH/DA_2,0.03436261020404404
698,DF_l*EL_l,0.034345059925100604
699,BC_l*BP,0.03433206870330438
700,EP/EB,0.03427877112698769
701,AR_l*FD_l,0.0342423114431014
702,GH_2/GL,0.03419000718272003
703,AR*EL,0.03418522655960672
704,EL*AR,0.03418522655960672
705,FL_l/DH,0.03414918193506785
706,AH_l/GL,0.03411135823388804
707,BP_l/CC,0.03410330569920357
708,DE_l*EP_l,0.03408697168302309
709,CB_l/GL,0.034067149787143224
710,FR_l/GE,0.03403569145421151
711,AX_l/GL,0.03400600917116328
712,DL/EB_2,0.03395944177002402
713,AM/DE,0.033862504016599786
714,EB/GL_l,0.03386174253396382
715,DV_l/DF,0.03384773684212006
716,DY/DE_2,0.03370229748707308
717,DU/BP,0.033686842388015864
718,DY_l*BQ,0.033664407168636806
719,EB/GL,0.03364160901678848
720,EB/EP_2,0.033632534311144276
721,BR_l*FD_l,0.03360312044404547
722,FD_l*FL_l,0.03359430720417287
723,EE_l/GL,0.03357721218289366
724,EP_l/EB,0.03356704609173097
